bio_replica	sample	fq1	fq2	read_count	base_count	fq1_bytes	fq2_bytes	fq1_md5	fq2_md5
10V1	SRR5580233	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580233/SRR5580233_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580233/SRR5580233_2.fastq.gz	3060365	920952780	263748132	277490585	782bd79b3cf272a184823fdf39f7475a	a03661cb049e6065a9dd05249331021c
10V3	SRR5580234	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580234/SRR5580234_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580234/SRR5580234_2.fastq.gz	3052535	918281552	268270950	287134276	0b8f8bddff4f258f5b4942999c856186	3a9b939522efc548e506f55840700d15
10V3	SRR5580235	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580235/SRR5580235_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580235/SRR5580235_2.fastq.gz	3058520	920034327	270434765	284496523	987dc019fb8e9cd37837599eeebfd192	84c557b68b0a291a43207051688ad2e0
10V1	SRR5580236	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580236/SRR5580236_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580236/SRR5580236_2.fastq.gz	3137175	943796791	272976756	285302495	9048ef2fa624862b6ec02638d8434a77	08b224ac833f9504a84da3abab591f1a
10V1	SRR5580237	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580237/SRR5580237_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580237/SRR5580237_2.fastq.gz	10320931	3116921162	1005646642	1041504984	12e02e1bc0abc4672968a955109b74b1	17840aef3d54aed86ce34da2bb4ea677
10V1	SRR5580238	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580238/SRR5580238_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580238/SRR5580238_2.fastq.gz	3170451	954095310	275529044	289015036	92d4fa1d7d7a326dec8a152a92c72541	6142548692039dff27558511abb0f6e6
10V1	SRR5580239	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580239/SRR5580239_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580239/SRR5580239_2.fastq.gz	3118734	938230558	270193388	282996629	d385626d02d5b837a6470e2158af5bfb	78a53a4d22567cb912754b5da3e9a083
29V3	SRR5580240	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580240/SRR5580240_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580240/SRR5580240_2.fastq.gz	3125432	940221757	271152273	284767726	0307cd0164c21da2c413c94541b1a4bd	bd6f5cc94062a1b113fc1ed001246eca
29V3	SRR5580241	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580241/SRR5580241_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580241/SRR5580241_2.fastq.gz	3110882	935847510	268765829	282905805	09f19ab48e16677dd11f62314c702279	f82206f66be8db350b17b5c5d95cab7e
29V3	SRR5580242	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580242/SRR5580242_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580242/SRR5580242_2.fastq.gz	3154518	949250685	273390730	288099870	e0a40c48b3d609906e370211c5c591ea	f354a9bdab24db1553a22570b75d45ff
29V3	SRR5580243	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580243/SRR5580243_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580243/SRR5580243_2.fastq.gz	3049049	917522520	261925076	277044860	53eaf0e0eb26452ad2830d5012d2f174	5a999f51180dfbd87ef718a1f412c252
29V1	SRR5580244	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580244/SRR5580244_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580244/SRR5580244_2.fastq.gz	3133935	942638571	269759408	283473715	51149e3bcf0c9fb7890500c4a86aea79	49d80b804845528ee5b41f3656590c65
29V1	SRR5580245	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580245/SRR5580245_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580245/SRR5580245_2.fastq.gz	3176681	955803156	274258274	288389940	8c9eb016575dae4eaefe076577c41be1	a370cf9a32d4615624cf6537e1ad3cc2
29V1	SRR5580246	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580246/SRR5580246_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580246/SRR5580246_2.fastq.gz	3068231	923151577	262614246	277270186	eddab61336934ed017b01da5fb4cf26d	d5ae401faeb5d54ff6301d6f24dbf8ec
29V3	SRR5580247	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580247/SRR5580247_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580247/SRR5580247_2.fastq.gz	10073444	3042180088	984255388	1010307098	d3bb86feeaed81814fa8afe5755f1419	bfc560a469503817ea742e0a827cc78d
29V5	SRR5580248	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580248/SRR5580248_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580248/SRR5580248_2.fastq.gz	7112239	2147896178	761039032	768616495	5065ddc1e09433e22c5b1cb35642abb7	492bf6d7650176ab06e961b06928b703
29V5	SRR5580249	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580249/SRR5580249_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580249/SRR5580249_2.fastq.gz	2625197	789599494	231442498	244877387	c2206689b52e6d1a77bdad23dce8f1d9	45bba9fe577468c49d3258a045af73db
27V3	SRR5580250	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580250/SRR5580250_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580250/SRR5580250_2.fastq.gz	10095478	3048834356	986325915	1013749919	1dd4e7f41fad8ac56c527d11be49cdb6	896f1995ec9b339d9dccb51a842cf404
27V3	SRR5580251	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580251/SRR5580251_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580251/SRR5580251_2.fastq.gz	3116939	937519359	269397036	283147626	2f03851fe1fa1bf3046ff26ec2dbd8f2	e10ab8b5e945823df3254c18264faa39
31V1	SRR5580252	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580252/SRR5580252_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580252/SRR5580252_2.fastq.gz	3001720	902995621	248136902	262352670	a8642cf89f41a39150e491d4cb6e06fa	cb0a930cc2305781945166166287131b
31V1	SRR5580253	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580253/SRR5580253_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580253/SRR5580253_2.fastq.gz	2758681	829613412	287436665	290163314	60cf00cd22b27ca50b8da0e9893a2afb	8a47af8b194941f7ce87c70fde1036a7
31V1	SRR5580254	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580254/SRR5580254_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580254/SRR5580254_2.fastq.gz	3019858	908695544	248060752	261506935	f11d05e67728211058bd9885c00eb761	903de1ef2cf12f0d3f756bd4e3fa469b
31V1	SRR5580255	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580255/SRR5580255_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580255/SRR5580255_2.fastq.gz	2779200	836019900	289679712	292354054	5501c805d6fe408d08545ee064dd00ed	48807ed1a69494fd1c18317ebd412b62
31V1	SRR5580256	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580256/SRR5580256_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580256/SRR5580256_2.fastq.gz	3011437	906192783	247580361	260890439	6dfdf571c23c566813bcbe08f8711da5	d2ea1720d6f0e52fb32b2e77a045337d
31V1	SRR5580257	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580257/SRR5580257_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580257/SRR5580257_2.fastq.gz	2760140	830296636	288299764	290882459	503064a7e1d1fedd3f50b3f7e9a68231	e292d07af7028552767952f9ee02d88e
26V6	SRR5580258	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580258/SRR5580258_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580258/SRR5580258_2.fastq.gz	20353559	6146774818	1754390067	1825648377	89ed5ae55d660f6bd121e8c732b10053	3c2f8630933c969e195c9264c61f8ad5
26V6	SRR5580259	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580259/SRR5580259_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580259/SRR5580259_2.fastq.gz	19465878	5878695156	1571153927	1716980017	8cdcd8fa789611b80e52f721f6c6548a	6a8b9538453d17af470e65a90f7c0c95
26V6	SRR5580260	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580260/SRR5580260_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580260/SRR5580260_2.fastq.gz	31585819	9538917338	2991593033	3310913114	f9cdbfab9b77745ac40400211fa9f8a7	fd103ff2be73c76633fd77d4cadee618
27V1	SRR5580261	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580261/SRR5580261_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580261/SRR5580261_2.fastq.gz	10885293	3287358486	1057493720	1087005750	92d572fdec7af1124f9d4960467180f1	5359b995c6311d77ec70b2bc1908ce65
27V1	SRR5580262	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580262/SRR5580262_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580262/SRR5580262_2.fastq.gz	3366043	1012586341	290330416	305770143	968711fded90cbe2435cbc61ed8c7bcb	72922f597385df934f6295a573c76cdb
27V1	SRR5580263	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580263/SRR5580263_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580263/SRR5580263_2.fastq.gz	3356244	1009629051	288227037	304525504	890d9e7182887c4628e570c7c2b5e498	f4520cf950490b507bacf93fe7ba232c
27V1	SRR5580264	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580264/SRR5580264_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580264/SRR5580264_2.fastq.gz	3403112	1024053396	293213634	309731950	c1b05b9865326ab750359c81af8411b7	a1d87d19604dd93fcbb22ca244973e78
27V1	SRR5580265	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580265/SRR5580265_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580265/SRR5580265_2.fastq.gz	3284905	988471199	280578417	297858094	749a9e108165140f1777b3c598342e45	5e3ac3ffae49e5fb0c3d62265910fc40
21V1	SRR5580266	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580266/SRR5580266_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580266/SRR5580266_2.fastq.gz	2876830	865635302	238817224	255212566	3b8ebe0f2f04866d20841345b74b9970	57489897d862b8b4f6dc0eca44a4febd
21V1	SRR5580267	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580267/SRR5580267_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580267/SRR5580267_2.fastq.gz	2370146	712880977	252827114	253585982	90733984451678b19c88e687b663ab44	bc6fd5d62306cc700e4e2eaad36a9057
32V3	SRR5580268	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580268/SRR5580268_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580268/SRR5580268_2.fastq.gz	3165226	952460452	271684492	285331964	26ff00cf9bb1df8ffc64bfa8e429f1fb	fdd92c99c45e24912c2d003cf0b2d103
32V3	SRR5580269	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580269/SRR5580269_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580269/SRR5580269_2.fastq.gz	3284221	988286752	284145426	297621646	2528d59ce3c352c073ac4842a099244b	3c234111e0a3f6a0340047e7e747b0fc
30V3	SRR5580270	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580270/SRR5580270_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580270/SRR5580270_2.fastq.gz	3174919	955179821	278880366	290253768	7c06ae7e6af87436eaaa87b256a0b06c	baf3da6de05d50c7da3f6b1a6402b773
21V1	SRR5580271	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580271/SRR5580271_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580271/SRR5580271_2.fastq.gz	9028878	2726721156	918831534	927188062	5ad5af5df27200614018a4717250b4b7	53132ba85df15cee1cc06ff294fc379a
20V6	SRR5580272	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580272/SRR5580272_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580272/SRR5580272_2.fastq.gz	31748947	9588181994	2992225591	3318367420	0c600a72ffeb66f26b41dba600e9dd3d	1ab7d5142039378f170b19256fca33fe
21V1	SRR5580273	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580273/SRR5580273_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580273/SRR5580273_2.fastq.gz	2857225	859426307	238512955	254305902	b498cab4b6a8b2926869fc8328d8f069	bf0d7edce0648f8a7333186e4f699fde
21V1	SRR5580274	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580274/SRR5580274_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580274/SRR5580274_2.fastq.gz	2437598	733050004	259001834	259132777	875d68d3be5f9351227ed32bf889a873	5a51125cd0b5135b22f2aea4b8ef8692
21V1	SRR5580275	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580275/SRR5580275_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580275/SRR5580275_2.fastq.gz	2855211	858866857	238757506	255655690	932be551d98df48c54417e13451bb0eb	676734fe56627ba9b85903b81d755085
21V1	SRR5580276	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580276/SRR5580276_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580276/SRR5580276_2.fastq.gz	2371859	713234363	252185667	253044000	1296e47d44a7c7411f4e3d92ea692a53	65db2e4dfb62517d4e870da1fceab068
21V1	SRR5580277	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580277/SRR5580277_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580277/SRR5580277_2.fastq.gz	2882754	867385278	239280991	255793947	850df20ad4b368705fcfb5688a021933	903f4617ae36cc4633e79036ed1f30de
21V1	SRR5580278	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580278/SRR5580278_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580278/SRR5580278_2.fastq.gz	2411167	725208771	256718531	257641414	a03be27cfded5174d2cd93bd63d07b95	1584ed2f31976afe7697a6268b235c7a
32V1	SRR5580279	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580279/SRR5580279_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580279/SRR5580279_2.fastq.gz	2797318	841225625	291888296	294084102	c55f04f6a97ab5c6420ac53069fa7ef2	784003ac8252d2a936fb4091490917a8
32V1	SRR5580280	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580280/SRR5580280_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580280/SRR5580280_2.fastq.gz	3034542	912794474	251601040	264989597	b6b19beac039ff90fe9c18f58c6cb4dc	f488ba7e35818fdb7d09625d4621d00b
12V1	SRR5580281	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580281/SRR5580281_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580281/SRR5580281_2.fastq.gz	2904002	873717544	240185219	255971332	935f7458fbe5af43d45dec264e4b99c3	950cd9a905fd3be4932f4b07eccd6c59
12V1	SRR5580282	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580282/SRR5580282_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580282/SRR5580282_2.fastq.gz	2358751	709460656	248830326	250883912	696125e15df6b5180be26b2ac064e8cd	d699f5e2851afae95b820c01c666f5dd
31V5	SRR5580283	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580283/SRR5580283_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580283/SRR5580283_2.fastq.gz	2991433	900015274	246811234	261939792	7aebfae6a18bfff046e191e0e38cb4fd	c25c88ec96f609033665e9128bc37e93
31V5	SRR5580284	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580284/SRR5580284_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580284/SRR5580284_2.fastq.gz	2693299	810065517	282111613	283915020	8e02df6fa73b3d5b5dd54c46bd7ad11b	ac5419f189c624b94cb61c461ccb8fe5
31V5	SRR5580285	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580285/SRR5580285_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580285/SRR5580285_2.fastq.gz	2969514	893169381	246788731	262577031	e6b235a29cdc72c835218552295495f7	2345b9b03d0bc76a0bd0892653fb55c9
31V5	SRR5580286	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580286/SRR5580286_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580286/SRR5580286_2.fastq.gz	2660402	799971926	278334746	280095892	f6c53d5f3ef3db0026228c5e4fd99128	0e3744aa7a9b7af530f3a47b6f57535d
32V1	SRR5580287	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580287/SRR5580287_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580287/SRR5580287_2.fastq.gz	2861678	860649618	298377375	299492547	a7423e2e20dc2ccd4cd34c6f5402e543	e4ff2ecfdf72dd81383e30370f958e94
32V1	SRR5580288	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580288/SRR5580288_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580288/SRR5580288_2.fastq.gz	10300213	3110664326	1023886363	1034768839	c59cd3b896c2a40a6ac5f8420fa21be9	fd0be1161599df44bdff82b499993993
31V5	SRR5580289	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580289/SRR5580289_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580289/SRR5580289_2.fastq.gz	2983372	897621138	246181448	261237128	4d0666eb0722b7a6300ccedcecc8ba4a	b8abddafeb7e5c0e15e22f04e514b9ff
31V5	SRR5580290	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580290/SRR5580290_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580290/SRR5580290_2.fastq.gz	2659051	799812987	279005726	280674199	7c03bb0c2a516b398ef1aa4dc1dd7c04	4ebdafef18fd9b770825283cbf22b84b
20V3	SRR5580291	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580291/SRR5580291_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580291/SRR5580291_2.fastq.gz	2349283	706517871	249935853	251557919	e87a515cc2736eade03dd44e9a326c79	7aa8da958d06a97c3b84a14c49fcf987
20V3	SRR5580292	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580292/SRR5580292_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580292/SRR5580292_2.fastq.gz	2813468	846342628	234460771	252186255	ac573271b4bc7a15169ae651705b57f2	197c35444f1349128c76c5f1e1e2a2da
20V1	SRR5580293	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580293/SRR5580293_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580293/SRR5580293_2.fastq.gz	2848319	857050877	233927693	251213590	73788e2f5b4fa1de9d22e610e429d62a	36dc508f92651e29b91cef16da39f8dd
20V1	SRR5580294	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580294/SRR5580294_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580294/SRR5580294_2.fastq.gz	2416072	726685709	256956053	259238210	167150a4f6b525d265d68c42ed5a6c50	6c19d17efc6e1e5a83cd8ce4f61386a2
20V1	SRR5580295	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580295/SRR5580295_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580295/SRR5580295_2.fastq.gz	2854230	858847544	234440289	251640547	0b652d5edd14d44eea459a8aae0a22d7	a44b0547157d305e48136065883412a3
20V3	SRR5580296	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580296/SRR5580296_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580296/SRR5580296_2.fastq.gz	8677849	2620710398	884000176	901973142	e9b469fa09ecd8a3b27828dacbba64ac	f8686b12544544609da0824b13a4e298
20V1	SRR5580297	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580297/SRR5580297_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580297/SRR5580297_2.fastq.gz	2831698	851771667	233888739	250572961	bc72b45919f0ce11c64c8abf2d3da860	bbbb538f02438e18125c055d4e76baa7
20V1	SRR5580298	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580298/SRR5580298_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580298/SRR5580298_2.fastq.gz	2415629	726384800	256128706	258566045	9f09db6d41198d88dc92e49e785d29c0	7ee90d39e3e70169904873bc1ed87ecf
20V1	SRR5580299	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580299/SRR5580299_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580299/SRR5580299_2.fastq.gz	2832150	851946216	234364345	252111926	08e74ac14dad4a32156f676ee4334443	7f1979b896c0bdde612c1a12579fa354
20V1	SRR5580300	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580300/SRR5580300_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580300/SRR5580300_2.fastq.gz	2430609	731042160	258037234	260363333	69739e72d503abeb4c4f9a6d8c88c685	51e0d6bc6734b86a5fe5bac4cb368868
2V5	SRR5580301	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580301/SRR5580301_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580301/SRR5580301_2.fastq.gz	928568	279171168	76087482	80374565	9c0f96346ab76ac79346f193329fd0b0	2b99f4d6f90eb44736c19a86abe84366
25V1	SRR5580302	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580302/SRR5580302_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580302/SRR5580302_2.fastq.gz	2977035	895454766	244684015	261019982	b58c1172cf9e7dc4b929f5c21bcf9542	32d5ffee4bd5ca0c2b0e6378ddaa34e7
25V1	SRR5580303	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580303/SRR5580303_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580303/SRR5580303_2.fastq.gz	2997897	902015160	245079206	262041689	4533a8d111d08f7d857274e4efd25b2d	0e9669299aa2f32ba54301ed991606df
25V1	SRR5580304	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580304/SRR5580304_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580304/SRR5580304_2.fastq.gz	2680697	806282340	280003384	283689784	c7d332c61e9dbd5cb0e507832511792f	88e34d4547f8a6f9a15d40c38325d9dc
25V1	SRR5580305	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580305/SRR5580305_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580305/SRR5580305_2.fastq.gz	2982593	897155050	245630754	263351183	8a5298f6fc72e81d104ececa156b5bd5	de2440196562cf0220aeb97e0217fc56
25V1	SRR5580306	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580306/SRR5580306_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580306/SRR5580306_2.fastq.gz	2657984	799264833	277184256	281074019	35f8a3720a23cc9a3d8824b6a78285b9	76c9dd8c15752e5a23118391f2613ebf
25V3	SRR5580307	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580307/SRR5580307_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580307/SRR5580307_2.fastq.gz	2443095	734736294	255428497	257631768	24922b8d316a829c466358f676af2470	1a67de4a3de68e79709ffa9eb3d9ac21
25V3	SRR5580308	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580308/SRR5580308_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580308/SRR5580308_2.fastq.gz	8881867	2682323834	882033320	901661619	6561fbb8d001997be9c5d1fa06d0a7a4	1d3ef94e3d24bad8073f3dbdf847e14c
